Ref,FCF number,Scientific name,Common name,Short name,Other names,Latitude,Longitude,Notes,Year planted,Est. year planted,Est. age,Year died,Tag,Cemetery section,Form,Condition,Height,Described,Social media,Tree tag,Water point,Map link,Photo link,Short URL,Wikipedia
4803.2159,,Acer negundo,Boxelder maple,Maple,"Box elder, Manitoba maple, ash-leaved maple",51.4803383,-0.215956,"Box elder, aka boxelder maple, Manitoba maple or ash-leaved maple",,,,,Highlight,6A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4803383+-0.215956,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X5PwaZwcQT5gVmgyPRlaDp_GoVBtevzxIKv8d9L_TqgH5vD0-F16ow1J5sIYDdvylTZO3Eclyo6-_ljJLRPt8f0GHBYBDDcWSFXVTwk-JAEatYXgI-8yVW5EBSiEdxDfg1ETW_al_4veWtpuJZw-cYna8XiJtdCvGYFcp4Mv4ofX9P6DVeGAU2VKH9SMNmhN_IF33vp7jzw-0XhoqtInjxaY84W2CpKJPyumX62GpdsOGAOJnMZcVpux24?authuser=0&fife=s16383,,
4816.2168,,Acer platanoides,Norway maple,Maple,,51.48161,-0.21683,,2024,,,,New 2024,3,,,,Yes,,Done,3 - Furthest,http://maps.google.com/maps?z=12&t=k&q=loc:51.48161+-0.21683,https://photos.google.com/share/AF1QipMmMA8Yz6PSQdo2PU6gMmVbbn2FB0uZvrC_SehQLkNa9ULODhBstNqMOLrKeK0N4Q/photo/AF1QipMQ-3AlIpZ6Up0Xp2DihLkg-y9-fT9AmBmzpySU?key=UzB5ejd5RllRaXgxY1dRYlYyV1dKUnJVZHJLRTBn,schwedleri-1.fulhamcemeteryfriends.org.uk,https://en.wikipedia.org/wiki/Acer_platanoides
4812.2163,,Acer platanoides 'Globosum',Globe maple,Maple,,51.4812476,-0.2163676,,,,,,,2,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4812476+-0.2163676,,,
4813.2162,,Acer platanoides 'Globosum',Globe maple,Maple,,51.481336,-0.2162522,,,,,,,"2, 2B",,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.481336+-0.2162522,,,
4806.2162,schwedleri-1,Acer platanoides 'Schwedleri',Purple maple,Maple,,51.4806651,-0.216238,Probably planted in the 1980s. Schwedleri or Crimson King,,1985,,,Highlight,6,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806651+-0.216238,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X7ZntBtMidBIiFOjJV_sgdbBsBTkia2CMW988D7M9oy3q4sYLgcYuoHLnZ6FWCvDt1NJdt5tPgeaRuMqpx_s8ZDAjZiElbQSeNHoWO36WAT-qgYM0RKLDNwOp9-uKY0eZjtg8-TpQavBs2ATo5olQDFmRMKHhQUDcbgHubLciNz2RQdUFlbtwOxqWRZHd_5GdOILXIqNR4qRdpxH6SV9B_1N1mFMgFH9fhRJ6jc4w2iwNEle13V-rxON_Y?authuser=0&fife=s16383,,
4809.2141,,Acer platanoides 'Schwedleri',Purple maple,Maple,,51.4809821,-0.2141045,"Probably also Norway maple 'Schwedleri', probably planted at same time as other one.Very large, but pollarded.",,1985,,,,14,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4809821+-0.2141045,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X69ajcZPL225-2S0jvoIAQe6oFEzRktnZhcvcqvqXIRfl_CxoPb8wszckdJl5GsxOA-fY-bDsJrgKGx0LPjhPIbr20GxJHTQqsC2fQZ8AdNq-6_a2RKplArEqsf6sReppnxWqvjyNR167IP_ql3EXDbWSkrgxa6YjZRs77wFHORQ2U644M_WngIjJ4_otYnoROyCDlKlyihpu-7uc9MBGkyR8EHYaGtALB24Mx9odAScBClq30bMfugXWQ?authuser=0&fife=s16383,,
4792.2157,maple-1,Acer pseudoplatanus,Sycamore,Sycamore,,51.47924,-0.21572,Visible in 1940 aerial photo,,,,,"Highlight, Veteran","12, 12A",,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.47924+-0.21572,,maple-1.fulhamcemeteryfriends.org.uk,
4791.2160,,Acer pseudoplatanus,Sycamore,Sycamore,,51.47914,-0.21602,Visible in 1940 aerial photo,,,,,"Highlight, Veteran",11,,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.47914+-0.21602,,maple-1.fulhamcemeteryfriends.org.uk,
4811.2138,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4811628,-0.2138734,,,,,,,15,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4811628+-0.2138734,,,
4811.2136,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4811144,-0.2136593,,,,,,,14,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4811144+-0.2136593,,,
4816.2164,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4816867,-0.2164085,,,,,,,2,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4816867+-0.2164085,,,
4808.2159,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4808887,-0.2159812,,,,,,,"2, 2B",,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808887+-0.2159812,,,
4808.2161,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4808478,-0.2161422,,,,,,,"2, 2B",,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808478+-0.2161422,,,
4794.2154,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4794698,-0.2154564,"Self-sown, coppiced",,,,,Self-sown,"12, 12A",Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4794698+-0.2154564,,,
4794.2158,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4794865,-0.2158252,"Self-sown, coppiced",,,,,Self-sown,12,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4794865+-0.2158252,,,
4794.2159,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4794464,-0.2159111,"Self-sown, coppiced",,,,,Self-sown,12,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4794464+-0.2159111,,,
4803.2165,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4803083,-0.2165528,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4803083+-0.2165528,,,
4799.2153,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4799319,-0.2153586,"Self-sown, coppiced",,,,,Self-sown,13,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4799319+-0.2153586,,,
4787.2170,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4787841,-0.2170285,"Self-sown, coppiced",,,,,Self-sown,9A,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4787841+-0.2170285,,,
4788.2170,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4788809,-0.2170556,"Self-sown, coppiced",,,,,Self-sown,9A,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4788809+-0.2170556,,,
4789.2170,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4789532,-0.2170448,"Self-sown, coppiced",,,,,Self-sown,9A,Coppice,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4789532+-0.2170448,,,
4811.2171,,Acer pseudoplatanus,Sycamore,Sycamore,,51.4811029,-0.217191,"Smooth slightly speckled bark, starting to become flaky",,,,,TBC,4,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4811029+-0.217191,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X7nlJybYrAKrrOIMLWTd3q6Epy0vy63_jF7O96NEsJrDpbngQ8RGAUwRji4-ZJ-M9fuIwdHkFNHDg_JGeTTuJAga3PvvN0Goj_GieHp-retqP18vRHb_F-nufx6eQ_37jsrU0KbS683njQ7_FB5yXRoaFax2x8sPXAaTv8Cc3EEx5V5K356juwlHSRJfcH6vqIZKQpmXZa9Xz30n2qu0vxoajqVAwgnDutgPJaLX2WUmyWCSs5f4DlhXSc?authuser=0&fife=s16383,,
4804.2166,,Acer pseudoplatanus 'Atropurpurea',Purple sycamore,Sycamore,,51.4804716,-0.2166319,,,,,,TBC,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4804716+-0.2166319,,,
4804.2169,,Acer pseudoplatanus 'Atropurpurea',Purple sycamore,Sycamore,,51.4804984,-0.2169913,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4804984+-0.2169913,,,
4811.2168,freeman-01,Acer saccharinum,Silver maple,Maple,"Creek maple, silverleaf maple, soft maple, large maple, water maple, swamp maple, white maple",51.4811514,-0.2168379,"Enormous. Dates from the 1970s. Council thinks its a Freeman maple, but leaves show it's a silver maple",,,,,"Bat box, Bird box, Highlight",3,,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4811514+-0.2168379,https://photos.app.goo.gl/Bq8qYGMVNEVivC7PA,,
4807.2166,,Acer saccharinum,Silver maple,Maple,,51.4807943,-0.2166883,,,,,,,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4807943+-0.2166883,,,
4793.2163,chestnut-1,Aesculus hippocastanum,Horse chestnut,Chestnut,Conker,51.479321,-0.2163277,Visible in 1940 aerial photo,,1920,106,,"Highlight, One of a kind, Veteran",11,,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.479321+-0.2163277,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X4PWkZysnIcT-w3EWGZ2OqrY-8sk5sdPvtoXhPccxsmkliqdlCjIMxZIEiD0Y6oaW6HUEUdpJiNEWHaeYv24PKnAAYracspq0YkDbzi4x4881ShiG7hSIzfuuVKh0DX7HMt-zTfJkH1jxB4_-pJ5rJP5HknetEz2ekoYWEv1Hbv9fHA1iBa46GeubkzuZJUVkFXZKsUuJhc_hnHKaeLoRz9EGtYVC54_bbZjE8PChi5OlbvcTchCyXuDx4?authuser=0&fife=s16383,chestnut-1.fulhamcemeteryfriends.org.uk,
4814.2173,2024-21,Aesculus indica,Indian horse chestnut,Chestnut,,51.48147,-0.21731,Vandalised in May 2024. Top quarter snapped off.,2024,,,,New 2024,4,,,,,,,3 - Furthest,http://maps.google.com/maps?z=12&t=k&q=loc:51.48147+-0.21731,https://photos.google.com/share/AF1QipMmMA8Yz6PSQdo2PU6gMmVbbn2FB0uZvrC_SehQLkNa9ULODhBstNqMOLrKeK0N4Q/photo/AF1QipPplMzBValfOr_s2ab7N9QxOcGVKD-rJASEF3DE?key=UzB5ejd5RllRaXgxY1dRYlYyV1dKUnJVZHJLRTBn,2024-21.fulhamcemeteryfriends.org.uk,
4802.2158,ailanthus-01,Ailanthus altissima,Tree of heaven,Tree of heaven,"Ailanthus, Ghetto palm",51.480247,-0.215831,,,,,,,6B,,,,,,"Done, Needs content",,http://maps.google.com/maps?z=12&t=k&q=loc:51.480247+-0.215831,,ailanthus-01.fulhamcemeteryfriends.org.uk,
4805.2162,2024-36,Betula pendula,Silver birch,Birch,,51.4805,-0.21623,,2024,,,,"New 2024, Native",6,,,,,,,1 - Nearest,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805+-0.21623,https://photos.google.com/share/AF1QipMmMA8Yz6PSQdo2PU6gMmVbbn2FB0uZvrC_SehQLkNa9ULODhBstNqMOLrKeK0N4Q/photo/AF1QipMtit9qeFoXOwLclaXXeSFOvQSJL6PnP6K3ZUaY?key=UzB5ejd5RllRaXgxY1dRYlYyV1dKUnJVZHJLRTBn,2024-36.fulhamcemeteryfriends.org.uk,
4805.2161,birch-01,Betula pendula,Silver birch,Birch,,51.4805,-0.21612,,,,,,Native,6,,,,,,"Done, Needs content",,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805+-0.21612,,birch-01.fulhamcemeteryfriends.org.uk,
4810.2139,,Betula pendula,Silver birch,Birch,,51.4810274,-0.2139731,,,,,,Native,14,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4810274+-0.2139731,,,
4798.2158,,Betula pendula,Silver birch,Birch,,51.4798093,-0.2158799,,,,,,Native,"6B, 6D",,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4798093+-0.2158799,,,
4805.2164,,Betula pendula,Silver birch,Birch,,51.480512,-0.2164714,,,,,,Native,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480512+-0.2164714,,,
4798.2157,hornbeam-01,Carpinus betulus,Hornbeam,Hornbeam,,51.479846,-0.2157136,,,,,,Native,6B,,,,,,"Done, Needs content",,http://maps.google.com/maps?z=12&t=k&q=loc:51.479846+-0.2157136,,hornbeam-01.fulhamcemeteryfriends.org.uk,
4810.2141,,Carpinus betulus,Hornbeam,Hornbeam,,51.4810791,-0.2141823,,,,,,,15,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4810791+-0.2141823,,,
4808.2151,,Carpinus betulus,Hornbeam,Hornbeam,,51.4808111,-0.2151426,,,,,,,15,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808111+-0.2151426,,,
4796.2156,,Carpinus betulus,Hornbeam,Hornbeam,,51.4796339,-0.2156013,,,,,,,12,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4796339+-0.2156013,,,
4812.2135,,Carpinus betulus,Hornbeam,Hornbeam,,51.4812388,-0.2135891,,,,,,Native,15,,,,,,"Done, Needs content",,http://maps.google.com/maps?z=12&t=k&q=loc:51.4812388+-0.2135891,,,
4812.2137,,Carpinus betulus,Hornbeam,Hornbeam,,51.4812062,-0.2137124,,,,,,Native,15,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4812062+-0.2137124,,,
4801.2172,,Cedrus (TBC),Cedar,Cedar,,51.480116,-0.2172897,,,,,,TBC,9,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480116+-0.2172897,,,
4800.2173,,Cedrus (TBC),Cedar,Cedar,,51.4800132,-0.2173742,,,,,,TBC,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4800132+-0.2173742,,,
4793.2171,,Cedrus (TBC),Cedar,Cedar,,51.479336,-0.2171873,,,,,,TBC,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.479336+-0.2171873,,,
4806.2169,glauca-1,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.4806963,-0.216931,,,1985,,,,4,,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806963+-0.216931,,,
4805.2169,,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.4805978,-0.2169049,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805978+-0.2169049,,,
4807.2167,,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.4807017,-0.216727,,,,,,,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4807017+-0.216727,,,
4807.2164,,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.480725,-0.2164615,,,,,,,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480725+-0.2164615,,,
4806.2167,,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.4806031,-0.2167056,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806031+-0.2167056,,,
4806.2164,,Cedrus atlantica 'Glauca',Cedar,Cedar,,51.4806215,-0.2164481,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806215+-0.2164481,,,
4807.2159,,Cedrus atlantica 'Glauca',Blue Atlas cedar,Cedar,,51.48076,-0.21599,,2024,,41,,New 2024,"2, 2B",,,,,,,1 - Nearest,http://maps.google.com/maps?z=12&t=k&q=loc:51.48076+-0.21599,https://photos.google.com/share/AF1QipMmMA8Yz6PSQdo2PU6gMmVbbn2FB0uZvrC_SehQLkNa9ULODhBstNqMOLrKeK0N4Q/photo/AF1QipOqS83OiOMD6Zm9Id3dbvT9I5tw7HfFgaXoSthQ?key=UzB5ejd5RllRaXgxY1dRYlYyV1dKUnJVZHJLRTBn,glauca-1.fulhamcemeteryfriends.org.uk,https://en.wikipedia.org/wiki/Cedrus_atlantica
4806.2171,deodara-1,Cedrus deodara,Cedar,Cedar,,51.4806769,-0.2171459,,,1985,,,,4,,,,Yes,,Done,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806769+-0.2171459,,,
4806.2170,,Cedrus deodara,Cedar,Cedar,,51.480685,-0.2170403,,,,,,,4,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480685+-0.2170403,,,
4805.2171,,Cedrus deodara,Cedar,Cedar,,51.4805786,-0.2171161,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805786+-0.2171161,,,
4805.2170,,Cedrus deodara,Cedar,Cedar,,51.4805886,-0.2170209,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805886+-0.2170209,,,
4807.2165,,Cedrus deodara,Cedar,Cedar,,51.48071,-0.2165929,,,,,,,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.48071+-0.2165929,,,
4806.2165,,Cedrus deodara,Cedar,Cedar,,51.4806157,-0.2165781,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806157+-0.2165781,,,
4801.2164,,Cedrus deodara,Cedar,Cedar,,51.480153,-0.2164283,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480153+-0.2164283,,,
4806.2159,,Cedrus deodara,Himalayan cedar,Cedar,Tree of gods,51.48067,-0.21598,,2024,,41,,New 2024,6,,,,Yes,,Done,1 - Nearest,http://maps.google.com/maps?z=12&t=k&q=loc:51.48067+-0.21598,https://photos.google.com/share/AF1QipMmMA8Yz6PSQdo2PU6gMmVbbn2FB0uZvrC_SehQLkNa9ULODhBstNqMOLrKeK0N4Q/photo/AF1QipOeFf4OSddJcfkuOCDhRQy5hRj6zknjVvywr7RX?key=UzB5ejd5RllRaXgxY1dRYlYyV1dKUnJVZHJLRTBn,deodara-1.fulhamcemeteryfriends.org.uk,https://en.wikipedia.org/wiki/Cedrus_deodara
4811.2158,,Chamaecyparis lawsoniana,Lawson cypress,Cypress,,51.4811886,-0.2158821,,,,,,,1,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4811886+-0.2158821,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X5pwRQzsqvtCXiAEpS07c-skSPBR62obWnSfaklFe03_neB7miYjXJJsOMlSaZNM9U-TIBhwZzMzMyIMXyFezklf2823CN6Eyltc3x6ESF-19xReAvKRIl2JqZpSG9rkJ5PhBooNBi39BJfrkevEDsv8L-O7Z_pjYrVy-plYSyGatBteuAkjdzi2iHUgCJyLkN7dU5n1msKJejaHSfYlQp8Nea6dOGtufHUVQINyKPHboznGLcQtcg5gwk?authuser=0&fife=s16383,,
4806.2174,,Chamaecyparis lawsoniana,Lawson cypress,Cypress,,51.480661,-0.2174574,,,,,,,4,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.480661+-0.2174574,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X48DFLzpaXp2jpHUzjPZM3UhzTOPnhxdXSVzRmcsiMWutOc3SfDneB0r3-V0X57HTVijXxlKTr9yfK7Keu5Y-HcH3vEDBWQGTsabwl6VaKF5DlarRJoTDRnvG8EJJ8LXFnGN5zyb2iPk6d9g0lNgaTUgv9B5Acu0ByIhHux4--GIpEgxcpw4Qp816gJXuxFLzM9m4u5oHKNHZybJQrrBXsmvYZQ-kXX_z0wBBCCI5OoQte2fGFcmkViuGc?authuser=0&fife=s16383,,
4808.2159,,Corylus avellana,Common hazel,Hazel,,51.4808467,-0.2159686,,,,,,,"2, 2B",,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808467+-0.2159686,,,
4815.2168,,"Crataegus laevigata ""Paul's Scarlet""",Scarlet hawthorn,Hawthorn,,51.4815258,-0.216817,"Paul's Scarlet, growing from stump",,,,,Highlight,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4815258+-0.216817,,,
4813.2174,hawthorn-01,Crataegus monogyna 'Pendula',Weeping hawthorn,Hawthorn,May-tree,51.4813942,-0.2174662,"Nearly dead. Last remaining of an avenue of 4 hawthorns, planted in the 1950s",,,,,"Highlight, Native, Veteran, Tree Register, Champion",4,,,,Yes,,"Done, Replace",,http://maps.google.com/maps?z=12&t=k&q=loc:51.4813942+-0.2174662,,hawthorn-01.fulhamcemeteryfriends.org.uk,
4808.2169,sequoia-1,Cryptomeria japonica,Japanese red cedar,Cedar,"Sugi, Japanese redwood",51.4808324,-0.2169194,"Previously identified as Sequoia sempervirens, or coast redwood",,1990,36,,Highlight,4,,,,Yes,,"Done, Replace",,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808324+-0.2169194,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X6_yqwq4QsMpcv5rPHIdPZgEzdv1F7BbbZI0hmih5_-h6AcWK5hxpEFRVKJlVswQWF_vU4DSfG_DS898UwBVsxeocxhAgmS20wS8NFrxsyyzfNv_sT10h2ZcOmWU2EHTiyWHRSa1QE4v9TCHo7C6bg85ZJdGYdvKfm5Cfvr_WmdqhxgaH5yLVnAm1CwKdg5kN3c6agLVTl8wwsEreLgEC0GkvqjO28WmedKk9zQnzoCqGbYM63nYqT5HRw?authuser=0&fife=s16383,sequoia-1.fulhamcemeteryfriends.org.uk,https://en.wikipedia.org/wiki/Cryptomeria
4795.2152,,Cupressus sempervirens,Mediterranean cypress,Cypress,,51.4795955,-0.2152095,,,,,,,13,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4795955+-0.2152095,,,
4802.2173,,Cupressus (TBC),Cypress,Cypress,,51.4802312,-0.21733,,,,,,TBC,9,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4802312+-0.21733,,,
4801.2174,,Cupressus (TBC),Cypress,Cypress,,51.4801819,-0.2174788,,,,,,TBC,9,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4801819+-0.2174788,,,
4799.2174,,Cupressus (TBC),Cypress,Cypress,,51.4799314,-0.2174212,,,,,,TBC,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4799314+-0.2174212,,,
4813.2167,,Cupressus (TBC),Cypress,Cypress,,51.481387,-0.2167001,,,,,,TBC,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.481387+-0.2167001,,,
4794.2171,,Cupressus (TBC),Cypress,Cypress,,51.4794463,-0.2171819,,,,,,TBC,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4794463+-0.2171819,,,
4794.2170,,Cupressus (TBC),Cypress,Cypress,,51.4794013,-0.2170666,,,,,,TBC,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4794013+-0.2170666,,,
4806.2173,,Cupressus (TBC),Cypress,Cypress,,51.4806727,-0.2173615,,,,,,TBC,4,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806727+-0.2173615,https://mymaps.usercontent.google.com/hostedimage/m/*/3AL_Y2X6GR9u8zsYPLDpHxvwhfctgldiR4GjsdXrN-47aAdVVFgdRwl406RKDNAqe36H7riiuhSJFlE7J5yqmszpc4SiN8ToC3iUOKPwU8uCjBYmdQ5MffxNMx2h7XXpe6_8DTQwpUBzNnC2HYDRq2NETeYxgTqTwF3jGPNxt-CMQBWqapXFpNJrpf5AlqMtcT4yLwofD7briBA3w6XBTOgnbSX3gvnHn8BB8C5_ku0snKhMotcYaPuyoZcBkKrA?authuser=0&fife=s16383,,
4797.2151,,Cupressus (TBC),Cypress,Cypress,,51.4797646,-0.2151158,,,,,,TBC,13,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4797646+-0.2151158,,,
4808.2165,,Cupressus (TBC),Cypress,Cypress,,51.4808185,-0.216516,,,,,,TBC,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4808185+-0.216516,,,
4802.2175,,Cupressus (TBC),Cypress,Cypress,,51.4802779,-0.2175259,,,,,,TBC,9,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4802779+-0.2175259,,,
4803.2170,,Cupressus (TBC),Cypress,Cypress,,51.4803288,-0.2170229,,,,,,TBC,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4803288+-0.2170229,,,
4807.2166,,Cupressus (TBC),Cypress,Cypress,,51.4807572,-0.2166078,,,,,,TBC,3,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4807572+-0.2166078,,,
4799.2161,beech-1,Fagus sylvatica,Beech,Beech,,51.4799078,-0.2161025,,,,,,"Native, One of a kind",6D,,,,No,,Needs content,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4799078+-0.2161025,,beech-1.fulhamcemeteryfriends.org.uk,
4801.2161,,Fraxinus excelsior,Ash,Ash,,51.4801425,-0.2161629,,,,,,,6D,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4801425+-0.2161629,,,
4797.2171,,Fraxinus excelsior,Ash,Ash,,51.479789,-0.2171214,,,,,,,9A,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.479789+-0.2171214,,,
4805.2168,,Fraxinus excelsior,Ash,Ash,,51.4805035,-0.2168016,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805035+-0.2168016,,,
4805.2167,,Fraxinus excelsior,Ash,Ash,,51.4805118,-0.2167131,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4805118+-0.2167131,,,
4804.2167,,Fraxinus excelsior,Ash,Ash,,51.4804216,-0.2167801,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4804216+-0.2167801,,,
4804.2166,,Fraxinus excelsior,Ash,Ash,,51.4804317,-0.216693,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4804317+-0.216693,,,
4803.2167,,Fraxinus excelsior,Ash,Ash,,51.4803397,-0.2167641,,,,,,,8,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4803397+-0.2167641,,,
4803.2166,,Fraxinus excelsior,Ash,Ash,,51.4803498,-0.2166755,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4803498+-0.2166755,,,
4802.2167,,Fraxinus excelsior,Ash,Ash,,51.4802613,-0.2167345,,,,,,,8B,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4802613+-0.2167345,,,
4802.2166,,Fraxinus excelsior,Ash,Ash,,51.4802705,-0.2166447,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4802705+-0.2166447,,,
4801.2167,,Fraxinus excelsior,Ash,Ash,,51.4801753,-0.2167211,,,,,,,8B,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4801753+-0.2167211,,,
4801.2166,,Fraxinus excelsior,Ash,Ash,,51.4801828,-0.2166285,,,,,,,7,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4801828+-0.2166285,,,
4806.2171,,Fraxinus excelsior,Ash,Ash,,51.4806581,-0.217164,"Self-sown ash, growing underneath cedar",,,,,Self-sown,4,,,,,,,,http://maps.google.com/maps?z=12&t=k&q=loc:51.4806581+-0.217164,,,
